bridgeId,name,state,region,lga,assetOwner,assetClass,structureType,material,yearBuilt,spanLengthM,deckWidthM,totalLengthM,numberOfSpans,numberOfLanes,clearanceHeightM,latitude,longitude,postingStatus,condition,conditionRating,conditionScore,nhvrRouteAssessed,operationalStatus,criticality,inspectionDate,aadtVehicles,remarks,maintenanceAuthority,designLoad,nhvrRef,sourceRefURL
B10954,BRIDGE ON HW10 NB,NSW,Grafton,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.5,-28.73207,153.532,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BALLINA-EWINGSDALE; Route No: SR545; Class: State Road; Waterway: Emigrant Ck & Hinterland; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10961,BRIDGE ON HW10 SB,NSW,Grafton,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.5,-28.73224,153.53225,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BALLINA-EWINGSDALE; Route No: SR545; Class: State Road; Waterway: Emigrant Ck/Hinterland W; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11643,RAILWAY BRIDGE,NSW,Orth Of Boggabri,West Region,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.53,-30.63235,150.03461,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: KAMILAROI HIGHWAY; Route No: HW29; Class: State Highway; Waterway: Hw29 Kamilaroi Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11457,RAIL BRIDGE,NSW,Leppington,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.54,-33.95209,150.83667,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: YANDERRA-PRESTONS; Route No: SR620; Class: State Road; Waterway: Camden Valley Way; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10181,BRIDGE ON TRANSTWAY,NSW,Wentworthville,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.56,-33.79558,150.98401,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CUMBERLAND HIGHWAY; Route No: HW13; Class: State Highway; Waterway: Sh13 And Toongbi Cr; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00240,NORTHERN RAIL BR,NSW,Cowan,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.56,-33.60631,151.1625,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: Branch  Rd From F3; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08791,LYONS RD.BRIDGE,NSW,Boambee,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.6,-30.3547,153.0633,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Over Pacific Hway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11397,BRIDGE,NSW,Gunnedah,West Region,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.61,-30.63369,150.03432,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: KAMILAROI HIGHWAY; Route No: HW29; Class: State Highway; Waterway: Kamilaroi Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10887,SUTG BRIDGE,NSW,Th Of F3,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.62,-32.69252,151.38008,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUNTER EXPRESSWAY; Route No: SR6011; Class: State Road; Waterway: Hunter Expressway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08062,ACCESS ROAD,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.63,-32.879,151.609,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Access Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07711,NEWPORT RD,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,6.65,-33.07257,151.4776,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: LAKE MACQUARIE LGA; Route No: SR9999252; Class: State Road; Waterway: Newport Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10703,ANTEINNE COAL CONV,NSW,Th Singleton,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.69,-32.35877,150.96501,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NEW ENGLAND HIGHWAY; Route No: HW9; Class: State Highway; Waterway: New Enland Hwy- Hw9; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07774,HEXHAM BRIDGE,NSW,Newcastle,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,6.7,-32.82541,151.68322,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NEW ENGLAND HIGHWAY; Route No: HW9; Class: State Highway; Waterway: Hunter Rv- Hexham; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07508,BRIDGE ON SH4 N/B,NSW,Sh4 Interchange,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.72,-35.1798,147.86607,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Hw2 Hume  S/B; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10813,OVERPASS BRIDGE,NSW,Th Coff'S,Northern Precinct,TfNSW,BRIDGE,Overpass Bridge,Reinforced Concrete,,,,,,,6.8,-30.1189,153.1787,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Hw10 Pacific Hwy; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00344,DOUST BRIDGE,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,6.8,-33.44524,151.21815,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: F3 On Sh10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07366,REEVES STREET,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.82,-33.39559,151.29707,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: F3 On Reeves St; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07723,GORDY WILSON BRIDGE,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,6.87,-33.3685,151.31018,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Peats Ridge Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07797,S/B BRIDGE OVER,NSW,Marulan,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.87,-34.70939,150.01126,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Interchange Ramp; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00641,S/B F6 BRIDGE,NSW,Unanderra,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.88,-34.45461,150.85815,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PORT KEMBLA-UNANDERRA; Route No: SR295; Class: State Road; Waterway: Over Mr295; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08842,BR ON BARCLAY RD,NSW,North Rocks,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.9,-33.76443,151.01455,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07853,BRIDGE ON MR366,NSW,Mt.Colah,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.94,-33.67888,151.12043,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: Over Freeway F3; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09914,BR ON M7 NB OV M7SB,NSW,Oakhurst,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.94,-33.7318,150.85013,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M7 WESTLINK; Route No: SR6009; Class: State Road; Waterway: Off Rmp T R'Mond Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09879,M7NB OFF TO M4WB ON,NSW,Eastern Creek,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.95,-33.80024,150.85315,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: LIVERPOOL-EASTERN CREEK; Route No: SR515; Class: State Road; Waterway: Wallgrove Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10889,EB PBOXG BRIDGE,NSW,Th Of F3,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,6.97,-32.66834,151.36116,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUNTER EXPRESSWAY; Route No: SR6011; Class: State Road; Waterway: Hunter Expressway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00595,DARREN STACEY BRIDGE,NSW,Ingleburn,Western Parkland Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,6.98,-33.98925,150.85308,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Sh2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10888,W/B PBOXG BRIDGE,NSW,Th Of F3,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,6.98,-32.6683,151.36261,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUNTER EXPRESSWAY; Route No: SR6011; Class: State Road; Waterway: Hunter Expressway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08723,ROUNDABOUT BRIDGE 1,NSW,Interchange,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.0,-34.57328,150.82156,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PRINCES HIGHWAY; Route No: HW1; Class: State Highway; Waterway: Over Sh1 Oak Flats; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10421,N/B TWIN PSTUG BRIDGE,NSW,Orth Taree,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.0,-31.80295,152.64119,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GREATER TAREE LGA; Route No: SR9999426; Class: State Road; Waterway: Railway & Local Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10779,LAURA STREET BRIDGE,NSW,Sextons Hill,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.0,-28.2155,153.54639,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Hwy - Sh10; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07901,BRIDGE ON JONES LA,NSW,Pyrmont,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.04,-33.87544,151.19556,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,"Road: CHIPPENDALE-BLACKWATTLE BAY; Route No: SR594; Class: State Road; Waterway: Fig St, Centre Structure; Source: TfNSW Vertical Clearances Oct 2023",,,,
B07900,BRIDGE ON JONES ST,NSW,Pyrmont,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.04,-33.87562,151.19508,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,"Road: CHIPPENDALE-BLACKWATTLE BAY; Route No: SR594; Class: State Road; Waterway: Over Fig St, Western End; Source: TfNSW Vertical Clearances Oct 2023",,,,
B07902,BRIDGE ON BULWARA RD,NSW,Pyrmont,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.04,-33.87527,151.19599,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,"Road: CHIPPENDALE-BLACKWATTLE BAY; Route No: SR594; Class: State Road; Waterway: Fig Street, East Structur; Source: TfNSW Vertical Clearances Oct 2023",,,,
B00256,RLY BR WESTERN,NSW,Auburn,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.05,-33.8553,151.06357,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: Crossing Ov F4 At; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07807,N/B BRIDGE OVER,NSW,Marulan,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.05,-34.70923,150.01081,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Interchange Ramp; Source: TfNSW Vertical Clearances Oct 2023,,,,
B05101,BRIDGE,NSW,Wilcanni,West Region,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.12,-31.91929,141.53522,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: BARRIER HIGHWAY; Route No: HW8; Class: State Highway; Waterway: Willa Willyong Ck2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B00172,SUSPENSION BRIDGE,NSW,Northbridge,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.17,-33.81647,151.21196,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NORTH SYDNEY-EAST ROSEVILLE; Route No: SR599; Class: State Road; Waterway: Long Bay; Source: TfNSW Vertical Clearances Oct 2023,,,,
B06520,BR ON CLANCY ST,NSW,Padstow Heights,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.19,-33.96629,151.03341,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: LUCAS HEIGHTS-DUNDAS; Route No: SR190; Class: State Road; Waterway: Davies Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01336,COAL AND ALLIED,NSW,Maitland,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,7.2,-32.40829,150.99608,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NEW ENGLAND HIGHWAY; Route No: HW9; Class: State Highway; Waterway: Ovr Sh9-Pikes Gully; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08422,BRIDGE ON SH2 S/B,NSW,Jugiong,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.25,-34.81796,148.32303,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Over Mr381; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08423,BRIDGE ON SH2 N/B,NSW,Jugiong,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.25,-34.81788,148.32239,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Over  Mr381; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10782,BRIDGE S/B ON SH10,NSW,Sth Tweed Heads,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.3,-28.21145,153.5455,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: TWEED LGA; Route No: SR9999438; Class: State Road; Waterway: Darlington Drive; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10781,BRIDGE N/B ON SH10,NSW,Sth Tweed Heads,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.3,-28.2115,153.54524,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: TWEED LGA; Route No: SR9999438; Class: State Road; Waterway: Darlington Drive; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10780,MINJUNGBAL DR EXIT,NSW,Banora Point,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.3,-28.21157,153.54514,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: TWEED LGA; Route No: SR9999438; Class: State Road; Waterway: Darlington Drive; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08532,EB V'DUCTS AND RAMP,NSW,E9 - E16 & Er1 - Er,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.33,-33.87175,151.19353,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PYRMONT-CAMPERDOWN; Route No: SR523; Class: State Road; Waterway: Alan St - Gi Bridge; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08531,W/B V'DUCTS  & RAMP,NSW,W1-W18&Wr1-Wr7,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.33,-33.87357,151.19448,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: MILLERS PT-PARRAMATTA; Route No: SR165; Class: State Road; Waterway: Allen St To Gi Br; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08112,N/B BRIDGE OVER,NSW,Goulburn,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.38,-34.77567,149.70731,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Sloane Street; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08113,S/B BRIDGE OVER,NSW,Goulburn,Southern Precint,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.38,-34.77603,149.70703,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Sloane Street; Source: TfNSW Vertical Clearances Oct 2023,,,,
B03375,ROAD AND RLY BRIDGE,NSW,Gonn Crossing,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.5,-35.50319,143.95671,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GONN RD; Route No: SR4690122; Class: State Road; Waterway: Murray River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08641,WATERFALL WAY ARCH,NSW,Raleigh Deviation,Northern Precinct,TfNSW,BRIDGE,Concrete Arch,Reinforced Concrete,,,,,,,7.5,-30.46158,153.00261,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08656,PSUTG BRIDGE,NSW,Charlestown,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,7.6,-32.98269,151.68174,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: CHARLESTOWN-SANDGATE HIGHWAY; Route No: HW23; Class: State Highway; Waterway: Sh23 - Willow Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07905,BR ON H'BUSH BAY DR,NSW,Homebush,Central River Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.76,-33.85674,151.07082,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: WESTERN FREEWAY; Route No: NR6004; Class: National Highway; Waterway: Over M4; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10915,BROKEN HEAD RD BRIDGE,NSW,Th Ballina,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.8,-28.71572,153.53478,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Over Pacific Highway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B11252,OVERBRIDGE HWY 10,NSW,Coffs,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.8,-30.04566,153.18678,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Sherwood Ck Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B10819,OVERPASS BRIDGE,NSW,Th Coff'S,Northern Precinct,TfNSW,BRIDGE,Overpass Bridge,Reinforced Concrete,,,,,,,7.9,-30.094,153.1704,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Hw10 Pacific Hwy; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08876,BR ON DELHI RD,NSW,Macquarie Park,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.9,-33.79409,151.13607,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: M2 MOTORWAY; Route No: NR6002; Class: National Highway; Waterway: M2; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08202,WARGEILA RD,NSW,,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,7.95,-34.8074,148.90387,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Hw2 Hume; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07709,FREEMANS I'CHANGE,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,7.98,-33.01224,151.49108,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: Mr220 Ov F3 Freeway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B06720,BRIDGE,NSW,O'Hagan St Gundagai,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,8.23,-35.05067,148.10045,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: HUME HIGHWAY; Route No: HW2; Class: State Highway; Waterway: Over Hw2 Hume; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08097,GEORGE BOOTH DRIVE,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,8.38,-32.895,151.587,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: F3  Freeway; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09982,WOOLLOOMOOLO VIADUT,NSW,Woolloomooloo,Eastern Habour Zone,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,8.38,-33.87136,151.21804,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: EASTERN DISTRIBUTOR; Route No: SR6007; Class: State Road; Waterway: Easterm Distributor; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07658,PEATS RIG RD CALGA,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,8.44,-33.42722,151.22677,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Peats Ridge Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07278,DRAYTON COAL MINE,NSW,M/Land,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,8.64,-32.3365,150.95373,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: NEW ENGLAND HIGHWAY; Route No: HW9; Class: State Highway; Waterway: New England Hwy Hw9; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08425,BRIDGE N/B,NSW,Yass,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,8.7,-34.81506,148.33815,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Unknown; Route No: LR; Class: Local Road; Waterway: Over Dunolly Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B08424,BRIDGE S/B,NSW,Yass,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,8.7,-34.81556,148.33859,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: Local Road; Route No: SR9999999; Class: State Road; Waterway: Over Dunolly Road; Source: TfNSW Vertical Clearances Oct 2023,,,,
B01482,HINTON BRIDGE,NSW,Hinton 2.61 K Nof Morpeth,Hunter Precinct,TfNSW,BRIDGE,Steel Truss,Steel,,,,,,,8.9,-32.71354,151.6468,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PHOENIX PARK ROAD / HINTON ROAD (PHOENIX PARK); Route No: SR3070102; Class: State Road; Waterway: Paterson River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B02322,GRAFTON BRIDGE,NSW,South Grafton,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,9.0,-29.7001,152.94242,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: GRAFTON LGA; Route No: SR9999173; Class: State Road; Waterway: Clarence River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B03215,BRIDGE,NSW,Swan Hill,South West Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,9.1,-35.33816,143.562,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SWAN HILL - KYALITE; Route No: SR467; Class: State Road; Waterway: Murray River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09114,BRG. ON KANES ROAD,NSW,Th. Ballina,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,9.2,-28.37357,153.52446,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Over Pacific H'Way; Source: TfNSW Vertical Clearances Oct 2023,,,,
B03244,TIMBER TRUSS BRIDGE,NSW,Tooleybuc,South West Precinct,TfNSW,BRIDGE,Timber Beam,Timber,,,,,,,9.2,-35.03045,143.33523,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: TOOLEYBUC-BALRANALD; Route No: SR694; Class: State Road; Waterway: Murray River; Source: TfNSW Vertical Clearances Oct 2023,,,,
B07487,DOG TRAP ROAD,NSW,Sydney,Hunter Precinct,TfNSW,BRIDGE,Prestressed Concrete Girder,Prestressed Concrete,,,,,,,9.22,-33.35991,151.33881,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: SYDNEY-NEWCASTLE FREEWAY; Route No: NR6003; Class: National Highway; Waterway: F3 On  Dog Trap Rd; Source: TfNSW Vertical Clearances Oct 2023,,,,
B09107,OVER SH10,NSW,Th. Ballina,Northern Precinct,TfNSW,BRIDGE,Bridge,Unknown,,,,,,,9.5,-28.42826,153.51884,UNRESTRICTED,,,,false,OPERATIONAL,STANDARD,,,Road: PACIFIC HIGHWAY; Route No: HW10; Class: State Highway; Waterway: Over Pacific H'Way; Source: TfNSW Vertical Clearances Oct 2023,,,,
