bridgeId,name,region,state,lga,roadRoute,routeNumber,assetOwner,maintenanceAuthority,condition,conditionRating,postingStatus,structureType,material,clearanceHeightM,spanLengthM,totalLengthM,widthM,numberOfSpans,numberOfLanes,latitude,longitude,inspectionDate,yearBuilt,designLoad,nhvrRouteAssessed,gazetteRef,nhvrRef,aadtVehicles,freightRoute,overMassRoute,highPriorityAsset,floodImpacted,scourRisk,sourceRefURL,openDataRef,remarks
NSW-VC-10884,Nb Twin Psutg Bridge Camp Rd at 31.1Km Nth Of F3,Hunter Valley,NSW,Hunter,,9999085,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-32.70791,151.3835,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,NB TWIN PSUTG BRIDGE CAMP RD at 31.1KM NTH OF F3; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10885,Sb Twin Pstug Bridge Camp Rd at 31.1Km Nth Of F3,Hunter Valley,NSW,Hunter,,9999085,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-32.70782,151.38367,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SB TWIN PSTUG BRIDGE CAMP RD at 31.1KM NTH OF F3; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10887,Sutg Bridge Hunter Expressway at 31.8Km Nth Of F3,Hunter Valley,NSW,Hunter,,6011,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.62,,,,,,-32.69252,151.38008,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SUTG BRIDGE HUNTER EXPRESSWAY at 31.8KM NTH OF F3; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10888,W/B Pboxg Bridge Hunter Expressway at 32.2Km Nth Of F3,Hunter Valley,NSW,Hunter,,6011,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.98,,,,,,-32.6683,151.36261,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,W/B PBOXG BRIDGE HUNTER EXPRESSWAY at 32.2KM NTH OF F3; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10889,Eb Pboxg Bridge Hunter Expressway at 35.3Km Nth Of F3,Hunter Valley,NSW,Hunter,,6011,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.97,,,,,,-32.66834,151.36116,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,EB PBOXG BRIDGE HUNTER EXPRESSWAY at 35.3KM NTH OF F3; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10892,Sutg Bridge Hunter Expressway at 36.3Km Nth Of F3,Hunter Valley,NSW,Hunter,,6011,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.41,,,,,,-32.66571,151.3508,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SUTG BRIDGE HUNTER EXPRESSWAY at 36.3KM NTH OF F3; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10897,Bridge Over Hw1 Bega Bypass at At High Street,Illawarra,NSW,Illawarra / Shoalhaven,,1,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-36.67739,149.83075,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER HW1 BEGA BYPASS at AT HIGH STREET; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10898,Bridge Over Hw1 Bega Bypass at At Ravenswood Street,Illawarra,NSW,Illawarra / Shoalhaven,,1,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-36.68581,149.83334,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER HW1 BEGA BYPASS at AT RAVENSWOOD STREET; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10899,Applegum Close Br.,Illawarra,NSW,Illawarra / Shoalhaven,,1,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.8,,,,,,-36.69385,149.83926,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON BEGA BYPASS at OVER APPLEGUM CLOSE; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10903,Bridge On Old Hw10 New Pacific Highway at South Kempsey,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.51,,,,,,-31.12748,152.82699,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON OLD HW10 NEW PACIFIC HIGHWAY at SOUTH KEMPSEY; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10905,Nth Coast Rail Nb,Northern NSW,NSW,Northern NSW,,9999235,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.6,,,,,,-31.10933,152.83918,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 NORTH COAST RAILWAY at SOUTH KEMPSEY; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10906,Nth Coast Rail Sb,Northern NSW,NSW,Northern NSW,,9999235,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.6,,,,,,-31.1095,152.83923,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 NORTH COAST RAILWAY at SOUTH KEMPSEY; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10908,Crescent Head Rd,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.38,,,,,,-31.10063,152.84941,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON LOCAL RD PACIFIC HIGHWAY at SOUTH KEMPSEY; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10911,Bridge On Local Rd Pacific Highway at Kempsey Bypass,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-31.08281,152.87503,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON LOCAL RD PACIFIC HIGHWAY at KEMPSEY BYPASS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10912,Bridge On Local Rd New Pacific Highway at Kempsey Bypass,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.35,,,,,,-31.0794,152.87899,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON LOCAL RD NEW PACIFIC HIGHWAY at KEMPSEY BYPASS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10913,Bridge On Hw10 Macleay River at Frederickton,Northern NSW,NSW,Northern NSW,,198,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.1,,,,,,-31.06259,152.88651,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 MACLEAY RIVER at FREDERICKTON; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10913-1,Bridge On Hw10 Macleay River at Frederickton,Northern NSW,NSW,Northern NSW,,9999235,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.5,,,,,,-31.06259,152.88651,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 MACLEAY RIVER at FREDERICKTON; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10915,Broken Head Rd Bridge Over Pacific Highway at 18.7Km Nth Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,7.8,,,,,,-28.71572,153.53478,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BROKEN HEAD RD BRIDGE OVER PACIFIC HIGHWAY at 18.7KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10917,Bridge On Hw10 Nb Watsons Lane at 18.0Km N Ballina,Northern NSW,NSW,Northern NSW,,9999023,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-28.72122,153.53362,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 NB WATSONS LANE at 18.0KM N BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10918,Bridge On Hw10 Sb Over Watsons Lane at 18.0Km N Ballina,Northern NSW,NSW,Northern NSW,,9999023,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-28.72125,153.53389,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 SB OVER WATSONS LANE at 18.0KM N BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10952,Arch Bridge Under Sh10 Martins Lane West at 149.3Km Nth Grafton,Northern NSW,NSW,Northern NSW,,9999023,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.6,,,,,,-28.7657,153.53403,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,ARCH BRIDGE UNDER SH10 MARTINS LANE WEST at 149.3KM NTH GRAFTON; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10953,Bridge On Hw10 Nb Minor Ck. & Alcorn Road at 152.7Km N Grafton,Northern NSW,NSW,Northern NSW,,620010,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-28.7354,153.53298,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 NB MINOR CK. & ALCORN ROAD at 152.7KM N GRAFTON; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10954,Bridge On Hw10 Nb Emigrant Ck & Hinterland at 153.1Km N Grafton,Northern NSW,NSW,Northern NSW,,545,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.5,,,,,,-28.73207,153.532,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 NB EMIGRANT CK & HINTERLAND at 153.1KM N GRAFTON; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10955,Stock/Farm Underpass Jarret Property Acc at 157.3Km N Grafton,Northern NSW,NSW,Northern NSW,,9999062,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.0,,,,,,-28.69522,153.53259,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,STOCK/FARM UNDERPASS JARRET PROPERTY ACC at 157.3KM N GRAFTON; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10960,Bridge On Hw10 Sb Minor Ck & Alcorn Road at 17.2Km North Ballina,Northern NSW,NSW,Northern NSW,,545,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.6,,,,,,-28.73517,153.53313,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 SB MINOR CK & ALCORN ROAD at 17.2KM NORTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10961,Bridge On Hw10 Sb Emigrant Ck/Hinterland W at 153.1Km N Grafton,Northern NSW,NSW,Northern NSW,,545,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.5,,,,,,-28.73224,153.53225,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 SB EMIGRANT CK/HINTERLAND W at 153.1KM N GRAFTON; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10985,Wiley Road Overbridge Over Pacific Hwy at 20.4Km N Ballina,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.6,,,,,,-28.69982,153.53283,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,WILEY ROAD OVERBRIDGE OVER PACIFIC HWY at 20.4KM N BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10986,Bridge On Hw10 Nb Bangalow Road at 22.6Km N Ballina,Northern NSW,NSW,Northern NSW,,9999023,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.6,,,,,,-28.68127,153.53464,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 NB BANGALOW ROAD at 22.6KM N BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10987,Bridge On Hw10 Sb Bangalow Road at 22.6Km N Ballina,Northern NSW,NSW,Northern NSW,,9999023,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.6,,,,,,-28.6811,153.53487,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON HW10 SB BANGALOW ROAD at 22.6KM N BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11009,Nb Tunnel On Sh10 (M1) Under St Helena Hill at St Helena Hill,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.5,,,,,,-28.65468,153.54762,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,NB TUNNEL ON SH10 (M1) UNDER ST HELENA HILL at ST HELENA HILL; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11010,Hw10 Sb Tunnel St Helena Hill at St Helena Hill,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.5,,,,,,-28.65474,153.54788,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,HW10 SB TUNNEL ST HELENA HILL at ST HELENA HILL; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11018,Bridge On Rose Valley Road at Over Hw1,Illawarra,NSW,Illawarra / Shoalhaven,,1,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-34.72153,150.83012,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON ROSE VALLEY ROAD at OVER HW1; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11161,Frog'S Road Bridge,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.2,,,,,,-31.44641,152.82356,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON FROG'S ROAD OVER PACIFIC MOTORWAY at 75.7 KM NORTH TAREE; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11164,Bridge On Kundabung Road Over Pacific Highway at Kundabung Rd. Interchange,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-31.20892,152.82319,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON KUNDABUNG ROAD OVER PACIFIC HIGHWAY at KUNDABUNG RD. INTERCHANGE; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11198,Cculp Culvert Woosters Creek at 142.96Km N Newcasle,Hunter Valley,NSW,Hunter,,10,TfNSW,TfNSW,,,UNRESTRICTED,BOX,Concrete,9.99,,,,,,-32.0928,152.38577,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,CCULP CULVERT WOOSTERS CREEK at 142.96KM N NEWCASLE; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11252,Overbridge Hwy 10 Sherwood Ck Road at 31.8Km N Of Coffs,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,7.8,,,,,,-30.04566,153.18678,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERBRIDGE HWY 10 SHERWOOD CK ROAD at 31.8KM N OF COFFS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11253,Over Bridge Hwy 10 Kangaroo Trail Rd at 33.2Km N Of Coffs,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.03282,153.18743,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVER BRIDGE HWY 10 KANGAROO TRAIL RD at 33.2KM N OF COFFS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11260,N/B Overbridge Corindi Access Road at 36.9Km N Of Coffs,Northern NSW,NSW,Northern NSW,,9999110,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.66,,,,,,-30.00521,153.1677,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,N/B OVERBRIDGE CORINDI ACCESS ROAD at 36.9KM N OF COFFS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11261,S/B Overbridge Corindi Access Road at 36.9Km N Of Coffs,Northern NSW,NSW,Northern NSW,,9999110,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.66,,,,,,-30.0049,153.16818,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,S/B OVERBRIDGE CORINDI ACCESS ROAD at 36.9KM N OF COFFS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11262,Overbridge Hwy 10 Range Road at 40.6Km N Of Coffs,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.7,,,,,,-29.98376,153.14034,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERBRIDGE HWY 10 RANGE ROAD at 40.6KM N OF COFFS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11317,Bridge Over Sh10 On Mill Lane at 63.2 Km Of Port Macquarie,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-31.00974,152.86492,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER SH10 ON MILL LANE at 63.2 KM OF PORT MACQUARIE; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11319,Kemp'S Access Bridge Over Pacific Highway at 65.3Km N Of Port Macq.,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.44,,,,,,-30.99172,152.8584,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,KEMP'S ACCESS BRIDGE OVER PACIFIC HIGHWAY at 65.3KM N OF PORT MACQ.; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11329,N/B Bridge On Pacific Hwy Seven Hills Road at 69.7Km N Of Port Macq.,Northern NSW,NSW,Northern NSW,,9999235,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.85,,,,,,-30.95159,152.85782,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,N/B BRIDGE ON PACIFIC HWY SEVEN HILLS ROAD at 69.7KM N OF PORT MACQ.; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11330,S/B Bridge On Pacific Hwy Seven Hills Road at 69.7Km N Of Port Macq.,Northern NSW,NSW,Northern NSW,,9999235,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.85,,,,,,-30.95169,152.85807,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,S/B BRIDGE ON PACIFIC HWY SEVEN HILLS ROAD at 69.7KM N OF PORT MACQ.; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11335,Culvert U/P On Sh10 Property Access Rd. at 71.94Km N Of Port Macq.,Northern NSW,NSW,Northern NSW,,9999235,TfNSW,TfNSW,,,UNRESTRICTED,BOX,Concrete,3.0,,,,,,-30.94014,152.86701,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,CULVERT U/P ON SH10 PROPERTY ACCESS RD. at 71.94KM N OF PORT MACQ.; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11343,Bridge On Cooks Lane Over Pacific Highway at 77.8Km N Of Port Macq.,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.90675,152.92166,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON COOKS LANE OVER PACIFIC HIGHWAY at 77.8KM N OF PORT MACQ.; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11347,Brg. Barrganyatti Hut Rd Over Pacific Highway at 83.1Km N Of Port Macq.,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.58,,,,,,-30.86327,152.92425,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRG. BARRGANYATTI HUT RD OVER PACIFIC HIGHWAY at 83.1KM N OF PORT MACQ.; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11350,Stuarts Point Rd Ovbridge Pacific Highway Hw10 at 84.6Km N Of Port Macq.,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-30.85356,152.91352,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,STUARTS POINT RD OVBRIDGE PACIFIC HIGHWAY HW10 at 84.6KM N OF PORT MACQ.; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11358,Corkwood Road Overbridge Pacific Highway at Nambucca Interchange,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-30.62766,152.97374,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,CORKWOOD ROAD OVERBRIDGE PACIFIC HIGHWAY at NAMBUCCA INTERCHANGE; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11361,N/B Bridge On Sh10 Over Valla Road at 64.15Km Nth Kempsey,Northern NSW,NSW,Northern NSW,,330010,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.61126,152.97722,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,N/B BRIDGE ON SH10 OVER VALLA ROAD at 64.15KM NTH KEMPSEY; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-11363,East-West Rd Overbridge Over Pacific Highway at 67.7Km N Of Kempsey,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.58675,152.99954,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,EAST-WEST RD OVERBRIDGE OVER PACIFIC HIGHWAY at 67.7KM N OF KEMPSEY; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
